episode,ep_rew,ep_len
39989,-50.0,50
39990,-50.0,50
39991,-50.0,50
39992,-50.0,50
39993,-50.0,50
39994,-50.0,50
39995,-50.0,50
39996,-50.0,50
39997,-50.0,50
39998,-50.0,50
39999,-50.0,50
40000,-50.0,50
40001,-50.0,50
40002,-50.0,50
40003,-50.0,50
40004,-50.0,50
40005,-50.0,50
40006,-50.0,50
40007,-50.0,50
40008,-50.0,50
40009,-50.0,50
40010,-50.0,50
40011,-50.0,50
40012,-50.0,50
40013,-50.0,50
40014,-50.0,50
40015,-50.0,50
40016,-50.0,50
40017,-50.0,50
40018,-50.0,50
40019,-50.0,50
40020,-50.0,50
40021,-50.0,50
40022,-50.0,50
40023,-50.0,50
40024,-50.0,50
40025,-50.0,50
40026,-50.0,50
40027,-50.0,50
40028,-50.0,50
40029,-50.0,50
40030,-50.0,50
40031,-50.0,50
40032,-50.0,50
40033,-50.0,50
40034,-50.0,50
40035,-50.0,50
40036,-50.0,50
40037,-50.0,50
40038,-50.0,50
40039,-50.0,50
40040,-50.0,50
40041,-50.0,50
40042,-50.0,50
40043,-50.0,50
40044,-50.0,50
40045,-50.0,50
40046,-50.0,50
40047,-50.0,50
40048,-50.0,50
40049,-50.0,50
40050,-50.0,50
40051,-50.0,50
40052,-50.0,50
40053,-50.0,50
40054,-50.0,50
40055,-50.0,50
40056,-50.0,50
40057,-50.0,50
40058,-50.0,50
40059,-50.0,50
40060,-50.0,50
40061,-50.0,50
40062,-50.0,50
40063,-50.0,50
40064,-50.0,50
40065,-50.0,50
40066,-50.0,50
40067,-50.0,50
40068,-50.0,50
40069,-50.0,50
40070,-50.0,50
40071,-50.0,50
40072,-50.0,50
40073,-50.0,50
40074,-50.0,50
40075,-50.0,50
40076,-50.0,50
40077,-50.0,50
40078,-50.0,50
40079,-50.0,50
40080,-50.0,50
40081,-50.0,50
40082,-50.0,50
40083,-50.0,50
40084,-50.0,50
40085,-50.0,50
40086,-50.0,50
40087,-50.0,50
40088,-50.0,50
40089,-50.0,50
40090,-50.0,50
40091,-50.0,50
40092,-50.0,50
40093,-50.0,50
40094,-50.0,50
40095,-50.0,50
40096,-50.0,50
40097,-50.0,50
40098,-50.0,50
40099,-50.0,50
40100,-50.0,50
40101,-50.0,50
40102,-50.0,50
40103,-50.0,50
40104,-50.0,50
40105,-50.0,50
40106,-50.0,50
40107,-50.0,50
40108,-50.0,50
40109,-50.0,50
40110,-50.0,50
40111,-50.0,50
40112,-50.0,50
40113,-50.0,50
40114,-50.0,50
40115,-50.0,50
40116,-50.0,50
40117,-50.0,50
40118,-50.0,50
40119,-50.0,50
40120,-50.0,50
40121,-50.0,50
40122,-50.0,50
40123,-50.0,50
40124,-50.0,50
40125,-50.0,50
40126,-50.0,50
40127,-50.0,50
40128,-50.0,50
40129,-50.0,50
40130,-50.0,50
40131,-50.0,50
40132,-50.0,50
40133,-50.0,50
40134,-50.0,50
40135,-50.0,50
40136,-50.0,50
40137,-50.0,50
40138,-50.0,50
40139,-50.0,50
40140,-50.0,50
40141,-50.0,50
40142,-50.0,50
40143,-50.0,50
40144,-50.0,50
40145,-50.0,50
40146,-50.0,50
40147,-50.0,50
40148,-50.0,50
40149,-50.0,50
40150,-50.0,50
40151,-50.0,50
40152,-50.0,50
40153,-50.0,50
40154,-50.0,50
40155,-50.0,50
40156,-50.0,50
40157,-50.0,50
40158,-50.0,50
40159,-50.0,50
40160,-50.0,50
40161,-50.0,50
40162,-50.0,50
40163,-50.0,50
40164,-50.0,50
40165,-50.0,50
40166,-50.0,50
40167,-50.0,50
40168,-50.0,50
40169,-50.0,50
40170,-50.0,50
40171,-50.0,50
40172,-50.0,50
40173,-50.0,50
40174,-50.0,50
40175,-50.0,50
40176,-50.0,50
40177,-50.0,50
40178,-50.0,50
40179,-50.0,50
40180,-50.0,50
40181,-50.0,50
40182,-50.0,50
40183,-50.0,50
40184,-50.0,50
40185,-50.0,50
40186,-50.0,50
40187,-50.0,50
40188,-50.0,50
40189,-50.0,50
40190,-50.0,50
40191,-50.0,50
40192,-50.0,50
40193,-50.0,50
40194,-50.0,50
40195,-50.0,50
40196,-50.0,50
40197,-50.0,50
40198,-50.0,50
40199,-50.0,50
40200,-50.0,50
40201,-50.0,50
40202,-50.0,50
40203,-50.0,50
40204,-50.0,50
40205,-50.0,50
40206,-50.0,50
40207,-50.0,50
40208,-50.0,50
40209,-50.0,50
40210,-50.0,50
40211,-50.0,50
40212,-50.0,50
40213,-50.0,50
40214,-50.0,50
40215,-50.0,50
40216,-50.0,50
40217,-50.0,50
40218,-50.0,50
40219,-50.0,50
40220,-50.0,50
40221,-50.0,50
40222,-50.0,50
40223,-50.0,50
40224,-50.0,50
40225,-50.0,50
40226,-50.0,50
40227,-50.0,50
40228,-50.0,50
40229,-50.0,50
40230,-50.0,50
40231,-50.0,50
40232,-50.0,50
40233,-50.0,50
40234,-50.0,50
40235,-50.0,50
40236,-50.0,50
40237,-50.0,50
40238,-50.0,50
40239,-50.0,50
40240,-50.0,50
40241,-50.0,50
40242,-50.0,50
40243,-50.0,50
40244,-50.0,50
40245,-50.0,50
40246,-50.0,50
40247,-50.0,50
40248,-50.0,50
40249,-50.0,50
40250,-50.0,50
40251,-50.0,50
40252,-50.0,50
40253,-50.0,50
40254,-50.0,50
40255,-50.0,50
40256,-50.0,50
40257,-50.0,50
40258,-50.0,50
40259,-50.0,50
40260,-50.0,50
40261,-50.0,50
40262,-50.0,50
40263,-50.0,50
40264,-50.0,50
40265,-50.0,50
40266,-50.0,50
40267,-50.0,50
40268,-50.0,50
40269,-50.0,50
40270,-50.0,50
40271,-50.0,50
40272,-50.0,50
40273,-50.0,50
40274,-50.0,50
40275,-50.0,50
40276,-50.0,50
40277,-50.0,50
40278,-50.0,50
40279,-50.0,50
40280,-50.0,50
40281,-50.0,50
40282,-50.0,50
40283,-50.0,50
40284,-50.0,50
40285,-50.0,50
40286,-50.0,50
40287,-50.0,50
40288,-50.0,50
40289,-50.0,50
40290,-50.0,50
40291,-50.0,50
40292,-50.0,50
40293,-50.0,50
40294,-50.0,50
40295,-50.0,50
40296,-50.0,50
40297,-50.0,50
40298,-50.0,50
40299,-50.0,50
40300,-50.0,50
40301,-50.0,50
40302,-50.0,50
40303,-50.0,50
40304,-50.0,50
40305,-50.0,50
40306,-50.0,50
40307,-50.0,50
40308,-50.0,50
40309,-50.0,50
40310,-50.0,50
40311,-50.0,50
40312,-50.0,50
40313,-50.0,50
40314,-50.0,50
40315,-50.0,50
40316,-50.0,50
40317,-50.0,50
40318,-50.0,50
40319,-50.0,50
40320,-50.0,50
40321,-50.0,50
40322,-50.0,50
40323,-50.0,50
40324,-50.0,50
40325,-50.0,50
40326,-50.0,50
40327,-50.0,50
40328,-50.0,50
40329,-50.0,50
40330,-50.0,50
40331,-50.0,50
40332,-50.0,50
40333,-50.0,50
40334,-50.0,50
40335,-50.0,50
40336,-50.0,50
40337,-50.0,50
40338,-50.0,50
40339,-50.0,50
40340,-50.0,50
40341,-50.0,50
40342,-50.0,50
40343,-50.0,50
40344,-50.0,50
40345,-50.0,50
40346,-50.0,50
40347,-50.0,50
40348,-50.0,50
40349,-50.0,50
40350,-50.0,50
40351,-50.0,50
40352,-50.0,50
40353,-50.0,50
40354,-50.0,50
40355,-50.0,50
40356,-50.0,50
40357,-50.0,50
40358,-50.0,50
40359,-50.0,50
40360,-50.0,50
40361,-50.0,50
40362,-50.0,50
40363,-50.0,50
40364,-50.0,50
40365,-50.0,50
40366,-50.0,50
40367,-50.0,50
40368,-50.0,50
40369,-50.0,50
40370,-50.0,50
40371,-50.0,50
40372,-50.0,50
40373,-50.0,50
40374,-50.0,50
40375,-50.0,50
40376,-50.0,50
40377,-50.0,50
40378,-50.0,50
40379,-50.0,50
40380,-50.0,50
40381,-50.0,50
40382,-50.0,50
40383,-50.0,50
40384,-50.0,50
40385,-50.0,50
40386,-50.0,50
40387,-50.0,50
40388,-50.0,50
40389,-50.0,50
40390,-50.0,50
40391,-50.0,50
40392,-50.0,50
40393,-50.0,50
40394,-50.0,50
40395,-50.0,50
40396,-50.0,50
40397,-50.0,50
40398,-50.0,50
40399,-50.0,50
40400,-50.0,50
40401,-50.0,50
40402,-50.0,50
40403,-50.0,50
40404,-50.0,50
40405,-50.0,50
40406,-50.0,50
40407,-50.0,50
40408,-50.0,50
40409,-50.0,50
40410,-50.0,50
40411,-50.0,50
40412,-50.0,50
40413,-50.0,50
40414,-50.0,50
40415,-50.0,50
40416,-50.0,50
40417,-50.0,50
40418,-50.0,50
40419,-50.0,50
40420,-50.0,50
40421,-50.0,50
40422,-50.0,50
40423,-50.0,50
40424,-50.0,50
40425,-50.0,50
40426,-50.0,50
40427,-50.0,50
40428,-50.0,50
40429,-50.0,50
40430,-50.0,50
40431,-50.0,50
40432,-50.0,50
40433,-50.0,50
40434,-50.0,50
40435,-50.0,50
40436,-50.0,50
40437,-50.0,50
40438,-50.0,50
40439,-50.0,50
40440,-50.0,50
40441,-50.0,50
40442,-50.0,50
40443,-50.0,50
40444,-50.0,50
40445,-50.0,50
40446,-50.0,50
40447,-50.0,50
40448,-50.0,50
40449,-50.0,50
40450,-50.0,50
40451,-50.0,50
40452,-50.0,50
40453,-50.0,50
40454,-50.0,50
40455,-50.0,50
40456,-50.0,50
40457,-50.0,50
40458,-50.0,50
40459,-50.0,50
40460,-50.0,50
40461,-50.0,50
40462,-50.0,50
40463,-50.0,50
40464,-50.0,50
40465,-50.0,50
40466,-50.0,50
40467,-50.0,50
40468,-50.0,50
40469,-50.0,50
40470,-50.0,50
40471,-50.0,50
40472,-50.0,50
40473,-50.0,50
40474,-50.0,50
40475,-50.0,50
40476,-50.0,50
40477,-50.0,50
40478,-50.0,50
40479,-50.0,50
40480,-50.0,50
40481,-50.0,50
40482,-50.0,50
40483,-50.0,50
40484,-50.0,50
40485,-50.0,50
40486,-50.0,50
40487,-50.0,50
40488,-50.0,50
40489,-50.0,50
40490,-50.0,50
40491,-50.0,50
40492,-50.0,50
40493,-50.0,50
40494,-50.0,50
40495,-50.0,50
40496,-50.0,50
40497,-50.0,50
40498,-50.0,50
40499,-50.0,50
40500,-50.0,50
40501,-50.0,50
40502,-50.0,50
40503,-50.0,50
40504,-50.0,50
40505,-50.0,50
40506,-50.0,50
40507,-50.0,50
40508,-50.0,50
40509,-50.0,50
40510,-50.0,50
40511,-50.0,50
40512,-50.0,50
40513,-50.0,50
40514,-50.0,50
40515,-50.0,50
40516,-50.0,50
40517,-50.0,50
40518,-50.0,50
40519,-50.0,50
40520,-50.0,50
40521,-50.0,50
40522,-50.0,50
40523,-50.0,50
40524,-50.0,50
40525,-50.0,50
40526,-50.0,50
40527,-50.0,50
40528,-50.0,50
40529,-50.0,50
40530,-50.0,50
40531,-50.0,50
40532,-50.0,50
40533,-50.0,50
40534,-50.0,50
40535,-50.0,50
40536,-50.0,50
40537,-50.0,50
40538,-50.0,50
40539,-50.0,50
40540,-50.0,50
40541,-50.0,50
40542,-50.0,50
40543,-50.0,50
40544,-50.0,50
40545,-50.0,50
40546,-50.0,50
40547,-50.0,50
40548,-50.0,50
40549,-50.0,50
40550,-50.0,50
40551,-50.0,50
40552,-50.0,50
40553,-50.0,50
40554,-50.0,50
40555,-50.0,50
40556,-50.0,50
40557,-50.0,50
40558,-50.0,50
40559,-50.0,50
40560,-50.0,50
40561,-50.0,50
40562,-50.0,50
40563,-50.0,50
40564,-50.0,50
40565,-50.0,50
40566,-50.0,50
40567,-50.0,50
40568,-50.0,50
40569,-50.0,50
40570,-50.0,50
40571,-50.0,50
40572,-50.0,50
40573,-50.0,50
40574,-50.0,50
40575,-50.0,50
40576,-50.0,50
40577,-50.0,50
40578,-50.0,50
40579,-50.0,50
40580,-50.0,50
40581,-50.0,50
40582,-50.0,50
40583,-50.0,50
40584,-50.0,50
40585,-50.0,50
40586,-50.0,50
40587,-50.0,50
40588,-50.0,50
40589,-50.0,50
40590,-50.0,50
40591,-50.0,50
40592,-50.0,50
40593,-50.0,50
40594,-50.0,50
40595,-50.0,50
40596,-50.0,50
40597,-50.0,50
40598,-50.0,50
40599,-50.0,50
40600,-50.0,50
40601,-50.0,50
40602,-50.0,50
40603,-50.0,50
40604,-50.0,50
40605,-50.0,50
40606,-50.0,50
40607,-50.0,50
40608,-50.0,50
40609,-50.0,50
40610,-50.0,50
40611,-50.0,50
40612,-50.0,50
40613,-50.0,50
40614,-50.0,50
40615,-50.0,50
40616,-50.0,50
40617,-50.0,50
40618,-50.0,50
40619,-50.0,50
40620,-50.0,50
40621,-50.0,50
40622,-50.0,50
40623,-50.0,50
40624,-50.0,50
40625,-50.0,50
40626,-50.0,50
40627,-50.0,50
40628,-50.0,50
40629,-50.0,50
40630,-50.0,50
40631,-50.0,50
40632,-50.0,50
40633,-50.0,50
40634,-50.0,50
40635,-50.0,50
40636,-50.0,50
40637,-50.0,50
40638,-50.0,50
40639,-50.0,50
40640,-50.0,50
40641,-50.0,50
40642,-50.0,50
40643,-50.0,50
40644,-50.0,50
40645,-50.0,50
40646,-50.0,50
40647,-50.0,50
40648,-50.0,50
40649,-50.0,50
40650,-50.0,50
40651,-50.0,50
40652,-50.0,50
40653,-50.0,50
40654,-50.0,50
40655,-50.0,50
40656,-50.0,50
40657,-50.0,50
40658,-50.0,50
40659,-50.0,50
40660,-50.0,50
40661,-50.0,50
40662,-50.0,50
40663,-50.0,50
40664,-50.0,50
40665,-50.0,50
40666,-50.0,50
40667,-50.0,50
40668,-50.0,50
40669,-50.0,50
40670,-50.0,50
40671,-50.0,50
40672,-50.0,50
40673,-50.0,50
40674,-50.0,50
40675,-50.0,50
40676,-50.0,50
40677,-50.0,50
40678,-50.0,50
40679,-50.0,50
40680,-50.0,50
40681,-50.0,50
40682,-50.0,50
40683,-50.0,50
40684,-50.0,50
40685,-50.0,50
40686,-50.0,50
40687,-50.0,50
40688,-50.0,50
40689,-50.0,50
40690,-50.0,50
40691,-50.0,50
40692,-50.0,50
40693,-50.0,50
40694,-50.0,50
40695,-50.0,50
40696,-50.0,50
40697,-50.0,50
40698,-50.0,50
40699,-50.0,50
40700,-50.0,50
40701,-50.0,50
40702,-50.0,50
40703,-50.0,50
40704,-50.0,50
40705,-50.0,50
40706,-50.0,50
40707,-50.0,50
40708,-50.0,50
40709,-50.0,50
40710,-50.0,50
40711,-50.0,50
40712,-50.0,50
40713,-50.0,50
40714,-50.0,50
40715,-50.0,50
40716,-50.0,50
40717,-50.0,50
40718,-50.0,50
40719,-50.0,50
40720,-50.0,50
40721,-50.0,50
40722,-50.0,50
40723,-50.0,50
40724,-50.0,50
40725,-50.0,50
40726,-50.0,50
40727,-50.0,50
40728,-50.0,50
40729,-50.0,50
40730,-50.0,50
40731,-50.0,50
40732,-50.0,50
40733,-50.0,50
40734,-50.0,50
40735,-50.0,50
40736,-50.0,50
40737,-50.0,50
40738,-50.0,50
40739,-50.0,50
40740,-50.0,50
40741,-50.0,50
40742,-50.0,50
40743,-50.0,50
40744,-50.0,50
40745,-50.0,50
40746,-50.0,50
40747,-50.0,50
40748,-50.0,50
40749,-50.0,50
40750,-50.0,50
40751,-50.0,50
40752,-50.0,50
40753,-50.0,50
40754,-50.0,50
40755,-50.0,50
40756,-50.0,50
40757,-50.0,50
40758,-50.0,50
40759,-50.0,50
40760,-50.0,50
40761,-50.0,50
40762,-50.0,50
40763,-50.0,50
40764,-50.0,50
40765,-50.0,50
40766,-50.0,50
40767,-50.0,50
40768,-50.0,50
40769,-50.0,50
40770,-50.0,50
40771,-50.0,50
40772,-50.0,50
40773,-50.0,50
40774,-50.0,50
40775,-50.0,50
40776,-50.0,50
40777,-50.0,50
40778,-50.0,50
40779,-50.0,50
40780,-50.0,50
40781,-50.0,50
40782,-50.0,50
40783,-50.0,50
40784,-50.0,50
40785,-50.0,50
40786,-50.0,50
40787,-50.0,50
40788,-50.0,50
40789,-50.0,50
40790,-50.0,50
40791,-50.0,50
40792,-50.0,50
40793,-50.0,50
40794,-50.0,50
40795,-50.0,50
40796,-50.0,50
40797,-50.0,50
40798,-50.0,50
40799,-50.0,50
40800,-50.0,50
40801,-50.0,50
40802,-50.0,50
40803,-50.0,50
40804,-50.0,50
40805,-50.0,50
40806,-50.0,50
40807,-50.0,50
40808,-50.0,50
40809,-50.0,50
40810,-50.0,50
40811,-50.0,50
40812,-50.0,50
40813,-50.0,50
40814,-50.0,50
40815,-50.0,50
40816,-50.0,50
40817,-50.0,50
40818,-50.0,50
40819,-50.0,50
40820,-50.0,50
40821,-50.0,50
40822,-50.0,50
40823,-50.0,50
40824,-50.0,50
40825,-50.0,50
40826,-50.0,50
40827,-50.0,50
40828,-50.0,50
40829,-50.0,50
40830,-50.0,50
40831,-50.0,50
40832,-50.0,50
40833,-50.0,50
40834,-50.0,50
40835,-50.0,50
40836,-50.0,50
40837,-50.0,50
40838,-50.0,50
40839,-50.0,50
40840,-50.0,50
40841,-50.0,50
40842,-50.0,50
40843,-50.0,50
40844,-50.0,50
40845,-50.0,50
40846,-50.0,50
40847,-50.0,50
40848,-50.0,50
40849,-50.0,50
40850,-50.0,50
40851,-50.0,50
40852,-50.0,50
40853,-50.0,50
40854,-50.0,50
40855,-50.0,50
40856,-50.0,50
40857,-50.0,50
40858,-50.0,50
40859,-50.0,50
40860,-50.0,50
40861,-50.0,50
40862,-50.0,50
40863,-50.0,50
40864,-50.0,50
40865,-50.0,50
40866,-50.0,50
40867,-50.0,50
40868,-50.0,50
40869,-50.0,50
40870,-50.0,50
40871,-50.0,50
40872,-50.0,50
40873,-50.0,50
40874,-50.0,50
40875,-50.0,50
40876,-50.0,50
40877,-50.0,50
40878,-50.0,50
40879,-50.0,50
40880,-50.0,50
40881,-50.0,50
40882,-50.0,50
40883,-50.0,50
40884,-50.0,50
40885,-50.0,50
40886,-50.0,50
40887,-50.0,50
40888,-50.0,50
40889,-50.0,50
40890,-50.0,50
40891,-50.0,50
40892,-50.0,50
40893,-50.0,50
40894,-50.0,50
40895,-50.0,50
40896,-50.0,50
40897,-50.0,50
40898,-50.0,50
40899,-50.0,50
40900,-50.0,50
40901,-50.0,50
40902,-50.0,50
40903,-50.0,50
40904,-50.0,50
40905,-50.0,50
40906,-50.0,50
40907,-50.0,50
40908,-50.0,50
40909,-50.0,50
40910,-50.0,50
40911,-50.0,50
40912,-50.0,50
40913,-50.0,50
40914,-50.0,50
40915,-50.0,50
40916,-50.0,50
40917,-50.0,50
40918,-50.0,50
40919,-50.0,50
40920,-50.0,50
40921,-50.0,50
40922,-50.0,50
40923,-50.0,50
40924,-50.0,50
40925,-50.0,50
40926,-50.0,50
40927,-50.0,50
40928,-50.0,50
40929,-50.0,50
40930,-50.0,50
40931,-50.0,50
40932,-50.0,50
40933,-50.0,50
40934,-50.0,50
40935,-50.0,50
40936,-50.0,50
40937,-50.0,50
40938,-50.0,50
40939,-50.0,50
40940,-50.0,50
40941,-50.0,50
40942,-50.0,50
40943,-50.0,50
40944,-50.0,50
40945,-50.0,50
40946,-50.0,50
40947,-50.0,50
40948,-50.0,50
40949,-50.0,50
40950,-50.0,50
40951,-50.0,50
40952,-50.0,50
40953,-50.0,50
40954,-50.0,50
40955,-50.0,50
40956,-50.0,50
40957,-50.0,50
40958,-50.0,50
40959,-50.0,50
40960,-50.0,50
40961,-50.0,50
40962,-50.0,50
40963,-50.0,50
40964,-50.0,50
40965,-50.0,50
40966,-50.0,50
40967,-50.0,50
40968,-50.0,50
40969,-50.0,50
40970,-50.0,50
40971,-50.0,50
40972,-50.0,50
40973,-50.0,50
40974,-50.0,50
40975,-50.0,50
40976,-50.0,50
40977,-50.0,50
40978,-50.0,50
40979,-50.0,50
40980,-50.0,50
40981,-50.0,50
40982,-50.0,50
40983,-50.0,50
40984,-50.0,50
40985,-50.0,50
40986,-50.0,50
40987,-50.0,50
40988,-50.0,50
40989,-50.0,50
40990,-50.0,50
40991,-50.0,50
40992,-50.0,50
40993,-50.0,50
40994,-50.0,50
40995,-50.0,50
40996,-50.0,50
40997,-50.0,50
40998,-50.0,50
40999,-50.0,50
41000,-50.0,50
41001,-50.0,50
41002,-50.0,50
41003,-50.0,50
41004,-50.0,50
41005,-50.0,50
41006,-50.0,50
41007,-50.0,50
41008,-50.0,50
41009,-50.0,50
41010,-50.0,50
41011,-50.0,50
41012,-50.0,50
41013,-50.0,50
41014,-50.0,50
41015,-50.0,50
41016,-50.0,50
41017,-50.0,50
41018,-50.0,50
41019,-50.0,50
41020,-50.0,50
41021,-50.0,50
41022,-50.0,50
41023,-50.0,50
41024,-50.0,50
41025,-50.0,50
41026,-50.0,50
41027,-50.0,50
41028,-50.0,50
41029,-50.0,50
41030,-50.0,50
41031,-50.0,50
41032,-50.0,50
41033,-50.0,50
41034,-50.0,50
41035,-50.0,50
41036,-50.0,50
41037,-50.0,50
41038,-50.0,50
41039,-50.0,50
41040,-50.0,50
41041,-50.0,50
41042,-50.0,50
41043,-50.0,50
41044,-50.0,50
41045,-50.0,50
41046,-50.0,50
41047,-50.0,50
41048,-50.0,50
41049,-50.0,50
41050,-50.0,50
41051,-50.0,50
41052,-50.0,50
41053,-50.0,50
41054,-50.0,50
41055,-50.0,50
41056,-50.0,50
41057,-50.0,50
41058,-50.0,50
41059,-50.0,50
41060,-50.0,50
41061,-50.0,50
41062,-50.0,50
41063,-50.0,50
41064,-50.0,50
41065,-50.0,50
41066,-50.0,50
41067,-50.0,50
41068,-50.0,50
41069,-50.0,50
41070,-50.0,50
41071,-50.0,50
41072,-50.0,50
41073,-50.0,50
41074,-50.0,50
41075,-50.0,50
41076,-50.0,50
41077,-50.0,50
41078,-50.0,50
41079,-50.0,50
41080,-50.0,50
41081,-50.0,50
41082,-50.0,50
41083,-50.0,50
41084,-50.0,50
41085,-50.0,50
41086,-50.0,50
41087,-50.0,50
41088,-50.0,50
41089,-50.0,50
41090,-50.0,50
41091,-50.0,50
41092,-50.0,50
41093,-50.0,50
41094,-50.0,50
41095,-50.0,50
41096,-50.0,50
41097,-50.0,50
41098,-50.0,50
41099,-50.0,50
41100,-50.0,50
41101,-50.0,50
41102,-50.0,50
41103,-50.0,50
41104,-50.0,50
41105,-50.0,50
41106,-50.0,50
41107,-50.0,50
41108,-50.0,50
41109,-50.0,50
41110,-50.0,50
41111,-50.0,50
41112,-50.0,50
41113,-50.0,50
41114,-50.0,50
41115,-50.0,50
41116,-50.0,50
41117,-50.0,50
41118,-50.0,50
41119,-50.0,50
41120,-50.0,50
41121,-50.0,50
41122,-50.0,50
41123,-50.0,50
41124,-50.0,50
41125,-50.0,50
41126,-50.0,50
41127,-50.0,50
41128,-50.0,50
41129,-50.0,50
41130,-50.0,50
41131,-50.0,50
41132,-50.0,50
41133,-50.0,50
41134,-50.0,50
41135,-50.0,50
41136,-50.0,50
41137,-50.0,50
41138,-50.0,50
41139,-50.0,50
41140,-50.0,50
41141,-50.0,50
41142,-50.0,50
41143,-50.0,50
41144,-50.0,50
41145,-50.0,50
41146,-50.0,50
41147,-50.0,50
41148,-50.0,50
41149,-50.0,50
41150,-50.0,50
41151,-50.0,50
41152,-50.0,50
41153,-50.0,50
41154,-50.0,50
41155,-50.0,50
41156,-50.0,50
41157,-50.0,50
41158,-50.0,50
41159,-50.0,50
41160,-50.0,50
41161,-50.0,50
41162,-50.0,50
41163,-50.0,50
41164,-50.0,50
41165,-50.0,50
41166,-50.0,50
41167,-50.0,50
41168,-50.0,50
41169,-50.0,50
41170,-50.0,50
41171,-50.0,50
41172,-50.0,50
41173,-50.0,50
41174,-50.0,50
41175,-50.0,50
41176,-50.0,50
41177,-50.0,50
41178,-50.0,50
41179,-50.0,50
41180,-50.0,50
41181,-50.0,50
41182,-50.0,50
41183,-50.0,50
41184,-50.0,50
41185,-50.0,50
41186,-50.0,50
41187,-50.0,50
41188,-50.0,50
41189,-50.0,50
41190,-50.0,50
41191,-50.0,50
41192,-50.0,50
41193,-50.0,50
41194,-50.0,50
41195,-50.0,50
41196,-50.0,50
41197,-50.0,50
41198,-50.0,50
41199,-50.0,50
41200,-50.0,50
41201,-50.0,50
41202,-50.0,50
41203,-50.0,50
41204,-50.0,50
41205,-50.0,50
41206,-50.0,50
41207,-50.0,50
41208,-50.0,50
41209,-50.0,50
41210,-50.0,50
41211,-50.0,50
41212,-50.0,50
41213,-50.0,50
41214,-50.0,50
41215,-50.0,50
41216,-50.0,50
41217,-50.0,50
41218,-50.0,50
41219,-50.0,50
41220,-50.0,50
41221,-50.0,50
41222,-50.0,50
41223,-50.0,50
41224,-50.0,50
41225,-50.0,50
41226,-50.0,50
41227,-50.0,50
41228,-50.0,50
41229,-50.0,50
41230,-50.0,50
41231,-50.0,50
41232,-50.0,50
41233,-50.0,50
41234,-50.0,50
41235,-50.0,50
41236,-50.0,50
41237,-50.0,50
41238,-50.0,50
41239,-50.0,50
41240,-50.0,50
41241,-50.0,50
41242,-50.0,50
41243,-50.0,50
41244,-50.0,50
41245,-50.0,50
41246,-50.0,50
41247,-50.0,50
41248,-50.0,50
41249,-50.0,50
41250,-50.0,50
41251,-50.0,50
41252,-50.0,50
41253,-50.0,50
41254,-50.0,50
41255,-50.0,50
41256,-50.0,50
41257,-50.0,50
41258,-50.0,50
41259,-50.0,50
41260,-50.0,50
41261,-50.0,50
41262,-50.0,50
41263,-50.0,50
41264,-50.0,50
41265,-50.0,50
41266,-50.0,50
41267,-50.0,50
41268,-50.0,50
41269,-50.0,50
41270,-50.0,50
41271,-50.0,50
41272,-50.0,50
41273,-50.0,50
41274,-50.0,50
41275,-50.0,50
41276,-50.0,50
41277,-50.0,50
41278,-50.0,50
41279,-50.0,50
41280,-50.0,50
41281,-50.0,50
41282,-50.0,50
41283,-50.0,50
41284,-50.0,50
41285,-50.0,50
41286,-50.0,50
41287,-50.0,50
41288,-50.0,50
41289,-50.0,50
41290,-50.0,50
41291,-50.0,50
41292,-50.0,50
41293,-50.0,50
41294,-50.0,50
41295,-50.0,50
41296,-50.0,50
41297,-50.0,50
41298,-50.0,50
41299,-50.0,50
41300,-50.0,50
41301,-50.0,50
41302,-50.0,50
41303,-50.0,50
41304,-50.0,50
41305,-50.0,50
41306,-50.0,50
41307,-50.0,50
41308,-50.0,50
41309,-50.0,50
41310,-50.0,50
41311,-50.0,50
41312,-50.0,50
41313,-50.0,50
41314,-50.0,50
41315,-50.0,50
41316,-50.0,50
41317,-50.0,50
41318,-50.0,50
41319,-50.0,50
41320,-50.0,50
41321,-50.0,50
41322,-50.0,50
41323,-50.0,50
41324,-50.0,50
41325,-50.0,50
41326,-50.0,50
41327,-50.0,50
41328,-50.0,50
41329,-50.0,50
41330,-50.0,50
41331,-50.0,50
41332,-50.0,50
41333,-50.0,50
41334,-50.0,50
41335,-50.0,50
41336,-50.0,50
41337,-50.0,50
41338,-50.0,50
41339,-50.0,50
41340,-50.0,50
41341,-50.0,50
41342,-50.0,50
41343,-50.0,50
41344,-50.0,50
41345,-50.0,50
41346,-50.0,50
41347,-50.0,50
41348,-50.0,50
41349,-50.0,50
41350,-50.0,50
41351,-50.0,50
41352,-50.0,50
41353,-50.0,50
41354,-50.0,50
41355,-50.0,50
41356,-50.0,50
41357,-50.0,50
41358,-50.0,50
41359,-50.0,50
41360,-50.0,50
41361,-50.0,50
41362,-50.0,50
41363,-50.0,50
41364,-50.0,50
41365,-50.0,50
41366,-50.0,50
41367,-50.0,50
41368,-50.0,50
41369,-50.0,50
41370,-50.0,50
41371,-50.0,50
41372,-50.0,50
41373,-50.0,50
41374,-50.0,50
41375,-50.0,50
41376,-50.0,50
41377,-50.0,50
41378,-50.0,50
41379,-50.0,50
41380,-50.0,50
41381,-50.0,50
41382,-50.0,50
41383,-50.0,50
41384,-50.0,50
41385,-50.0,50
41386,-50.0,50
