episode,ep_rew,ep_len
65533,-12.0,12
65534,-24.0,24
65535,-13.0,13
65536,-14.0,14
65537,-9.0,7
65538,-13.0,13
65539,-15.0,15
65540,-12.0,12
65541,-14.0,14
65542,-15.0,15
65543,-9.0,6
65544,-16.0,16
65545,-14.0,14
65546,-9.0,10
65547,-9.0,11
65548,-18.0,18
65549,-14.0,14
65550,-13.0,13
65551,-15.0,15
65552,-16.0,16
65553,-14.0,14
65554,-15.0,15
65555,-14.0,14
65556,-9.0,10
65557,-13.0,13
65558,-14.0,14
65559,-16.0,16
65560,-15.0,15
65561,-14.0,14
65562,-14.0,14
65563,-9.0,6
65564,-14.0,14
65565,-14.0,14
65566,-9.0,8
65567,-12.0,12
65568,-9.0,10
65569,-9.0,5
65570,-9.0,9
65571,-9.0,6
65572,-13.0,13
65573,-9.0,7
65574,-13.0,13
65575,-9.0,11
65576,-16.0,16
65577,-9.0,10
65578,-16.0,16
65579,-14.0,14
65580,-9.0,8
65581,-13.0,13
65582,-9.0,8
65583,-20.0,20
65584,-14.0,14
65585,-16.0,16
65586,-14.0,14
65587,-9.0,5
65588,-13.0,13
65589,-13.0,13
65590,-17.0,17
65591,-9.0,8
65592,-12.0,12
65593,-9.0,10
65594,-19.0,19
65595,-9.0,14
65596,-9.0,11
65597,-13.0,13
65598,-14.0,14
65599,-14.0,14
65600,-13.0,13
65601,-15.0,15
65602,-13.0,13
65603,-13.0,13
65604,-14.0,14
65605,-12.0,12
65606,-16.0,16
65607,-17.0,17
65608,-15.0,15
65609,-9.0,9
65610,-9.0,12
65611,-17.0,17
65612,-19.0,19
65613,-27.0,27
65614,-16.0,16
65615,-9.0,8
65616,-17.0,17
65617,-12.0,12
65618,-14.0,14
65619,-9.0,7
65620,-9.0,9
65621,-9.0,6
65622,-14.0,14
65623,-12.0,12
65624,-13.0,13
65625,-14.0,14
65626,-16.0,16
65627,-9.0,6
65628,-9.0,7
65629,-14.0,14
65630,-9.0,6
65631,-13.0,13
65632,-13.0,13
65633,-14.0,14
65634,-15.0,15
65635,-9.0,10
65636,-14.0,14
65637,-15.0,15
65638,-14.0,14
65639,-19.0,19
65640,-9.0,14
65641,-18.0,18
65642,-13.0,13
65643,-9.0,7
65644,-12.0,12
65645,-14.0,14
65646,-9.0,11
65647,-9.0,7
65648,-14.0,14
65649,-13.0,13
65650,-12.0,12
65651,-12.0,12
65652,-12.0,12
65653,-9.0,9
65654,-12.0,12
65655,-14.0,14
65656,-15.0,15
65657,-13.0,13
65658,-15.0,15
65659,-9.0,13
65660,-17.0,17
65661,-16.0,16
65662,-16.0,16
65663,-12.0,12
65664,-13.0,13
65665,-17.0,17
65666,-14.0,14
65667,-13.0,13
65668,-9.0,12
65669,-13.0,13
65670,-13.0,13
65671,-18.0,18
65672,-16.0,16
65673,-15.0,15
65674,-15.0,15
65675,-14.0,14
65676,-19.0,19
65677,-9.0,7
65678,-9.0,14
65679,-9.0,13
65680,-33.0,33
65681,-14.0,14
65682,-15.0,15
65683,-20.0,20
65684,-17.0,17
65685,-10.0,19
65686,-13.0,13
65687,-13.0,13
65688,-20.0,20
65689,-9.0,6
65690,-13.0,13
65691,-14.0,14
65692,-22.0,22
65693,-13.0,13
65694,-13.0,13
65695,-14.0,14
65696,-9.0,10
65697,-9.0,13
65698,-9.0,10
65699,-9.0,7
65700,-12.0,12
65701,-9.0,10
65702,-17.0,17
65703,-14.0,14
65704,-13.0,13
65705,-13.0,13
65706,-10.0,18
65707,-12.0,12
65708,-14.0,14
65709,-14.0,14
65710,-9.0,13
65711,-15.0,15
65712,-15.0,15
65713,-14.0,14
65714,-16.0,16
65715,-17.0,17
65716,-9.0,6
65717,-9.0,7
65718,-14.0,14
65719,-14.0,14
65720,-9.0,10
65721,-9.0,10
65722,-9.0,8
65723,-14.0,14
65724,-9.0,9
65725,-12.0,12
65726,-13.0,13
65727,-15.0,15
65728,-9.0,6
65729,-13.0,13
65730,-15.0,15
65731,-16.0,16
65732,-16.0,13
65733,-12.0,12
65734,-16.0,16
65735,-14.0,14
65736,-12.0,12
65737,-13.0,13
65738,-9.0,6
65739,-13.0,13
65740,-13.0,13
65741,-19.0,19
65742,-13.0,13
65743,-9.0,8
65744,-18.0,18
65745,-9.0,18
65746,-12.0,12
65747,-14.0,14
65748,-9.0,8
65749,-13.0,13
65750,-9.0,9
65751,-21.0,21
65752,-18.0,18
65753,-14.0,14
65754,-12.0,12
65755,-16.0,16
65756,-15.0,15
65757,-9.0,11
65758,-19.0,19
65759,-9.0,7
65760,-9.0,8
65761,-9.0,8
65762,-9.0,10
65763,-9.0,9
65764,-12.0,12
65765,-13.0,13
65766,-15.0,15
65767,-15.0,15
65768,-9.0,7
65769,-17.0,17
65770,-9.0,11
65771,-18.0,18
65772,-15.0,15
65773,-9.0,12
65774,-14.0,14
65775,-14.0,14
65776,-15.0,15
65777,-12.0,12
65778,-9.0,7
65779,-9.0,7
65780,-9.0,7
65781,-13.0,13
65782,-15.0,15
65783,-17.0,17
65784,-16.0,16
65785,-10.0,12
65786,-9.0,5
65787,-9.0,7
65788,-12.0,12
65789,-16.0,16
65790,-22.0,22
65791,-16.0,16
65792,-9.0,8
65793,-15.0,15
65794,-14.0,14
65795,-9.0,9
65796,-12.0,12
65797,-17.0,17
65798,-9.0,12
65799,-15.0,15
65800,-12.0,12
65801,-9.0,8
65802,-15.0,15
65803,-13.0,13
65804,-13.0,13
65805,-18.0,18
65806,-12.0,12
65807,-14.0,14
65808,-12.0,12
65809,-15.0,15
65810,-13.0,13
65811,-9.0,6
65812,-13.0,13
65813,-15.0,15
65814,-16.0,16
65815,-9.0,14
65816,-14.0,14
65817,-9.0,9
65818,-21.0,21
65819,-12.0,12
65820,-21.0,21
65821,-13.0,13
65822,-9.0,5
65823,-15.0,15
65824,-15.0,15
65825,-9.0,13
65826,-12.0,12
65827,-15.0,15
65828,-9.0,7
65829,-9.0,6
65830,-18.0,18
65831,-13.0,13
65832,-12.0,12
65833,-17.0,17
65834,-9.0,11
65835,-12.0,12
65836,-9.0,13
65837,-20.0,20
65838,-15.0,15
65839,-15.0,15
65840,-13.0,13
65841,-9.0,12
65842,-12.0,12
65843,-14.0,14
65844,-16.0,16
65845,-9.0,10
65846,-15.0,15
65847,-9.0,10
65848,-9.0,12
65849,-13.0,13
65850,-13.0,13
65851,-13.0,13
65852,-14.0,14
65853,-14.0,14
65854,-15.0,15
65855,-13.0,13
65856,-20.0,17
65857,-20.0,20
65858,-13.0,13
65859,-13.0,13
65860,-16.0,16
65861,-15.0,15
65862,-9.0,7
65863,-14.0,14
65864,-12.0,12
65865,-14.0,14
65866,-14.0,14
65867,-9.0,8
65868,-17.0,17
65869,-9.0,10
65870,-15.0,15
65871,-15.0,15
65872,-9.0,6
65873,-9.0,10
65874,-21.0,21
65875,-9.0,14
65876,-15.0,15
65877,-12.0,12
65878,-9.0,7
65879,-14.0,14
65880,-14.0,14
65881,-13.0,13
65882,-14.0,14
65883,-12.0,12
65884,-9.0,6
65885,-12.0,12
65886,-15.0,15
65887,-12.0,12
65888,-17.0,17
65889,-13.0,13
65890,-18.0,18
65891,-12.0,12
65892,-13.0,13
65893,-17.0,17
65894,-15.0,15
65895,-9.0,8
65896,-14.0,14
65897,-15.0,15
65898,-12.0,12
65899,-12.0,12
65900,-20.0,17
65901,-17.0,17
65902,-14.0,14
65903,-26.0,26
65904,-13.0,13
65905,-13.0,13
65906,-14.0,14
65907,-14.0,14
65908,-15.0,15
65909,-13.0,13
65910,-9.0,8
65911,-14.0,14
65912,-14.0,14
65913,-17.0,17
65914,-9.0,11
65915,-14.0,14
65916,-13.0,13
65917,-9.0,8
65918,-9.0,7
65919,-15.0,15
65920,-9.0,5
65921,-20.0,20
65922,-9.0,9
65923,-9.0,7
65924,-12.0,12
65925,-18.0,18
65926,-48.0,48
65927,-16.0,16
65928,-9.0,7
65929,-9.0,4
65930,-16.0,16
65931,-9.0,6
65932,-17.0,17
65933,-19.0,19
65934,-15.0,15
65935,-16.0,16
65936,-20.0,20
65937,-9.0,6
65938,-12.0,12
65939,-19.0,19
65940,-13.0,13
65941,-9.0,7
65942,-18.0,18
65943,-9.0,10
65944,-9.0,8
65945,-15.0,15
65946,-14.0,14
65947,-12.0,12
65948,-19.0,19
65949,-13.0,13
65950,-12.0,12
65951,-16.0,16
65952,-18.0,15
65953,-9.0,9
65954,-18.0,18
65955,-12.0,12
65956,-9.0,8
65957,-14.0,14
65958,-12.0,12
65959,-12.0,12
65960,-12.0,12
65961,-20.0,20
65962,-15.0,15
65963,-15.0,15
65964,-13.0,13
65965,-9.0,9
65966,-13.0,13
65967,-14.0,14
65968,-14.0,14
65969,-12.0,12
65970,-18.0,18
65971,-17.0,17
65972,-17.0,14
65973,-15.0,15
65974,-12.0,12
65975,-9.0,6
65976,-13.0,13
65977,-17.0,17
65978,-18.0,18
65979,-9.0,8
65980,-14.0,14
65981,-9.0,10
65982,-14.0,14
65983,-14.0,14
65984,-14.0,14
65985,-14.0,14
65986,-14.0,14
65987,-13.0,13
65988,-9.0,5
65989,-9.0,5
65990,-17.0,17
65991,-13.0,13
65992,-20.0,20
65993,-19.0,19
65994,-16.0,16
65995,-12.0,12
65996,-13.0,13
65997,-15.0,15
65998,-9.0,6
65999,-14.0,14
66000,-15.0,15
66001,-15.0,15
66002,-15.0,15
66003,-9.0,8
66004,-9.0,12
66005,-9.0,7
66006,-12.0,12
66007,-12.0,12
66008,-9.0,6
66009,-17.0,17
66010,-9.0,11
66011,-14.0,14
66012,-9.0,11
66013,-14.0,14
66014,-20.0,20
66015,-13.0,13
66016,-14.0,14
66017,-33.0,33
66018,-9.0,9
66019,-9.0,8
66020,-14.0,14
66021,-14.0,14
66022,-9.0,7
66023,-9.0,10
66024,-15.0,15
66025,-15.0,15
66026,-10.0,13
66027,-18.0,18
66028,-9.0,9
66029,-21.0,21
66030,-15.0,15
66031,-17.0,17
66032,-12.0,12
66033,-9.0,7
66034,-32.0,32
66035,-14.0,14
66036,-16.0,16
66037,-9.0,8
66038,-9.0,6
66039,-17.0,17
66040,-9.0,12
66041,-15.0,15
66042,-15.0,15
66043,-9.0,4
66044,-15.0,15
66045,-9.0,12
66046,-15.0,15
66047,-15.0,15
66048,-14.0,14
66049,-9.0,10
66050,-12.0,12
66051,-13.0,13
66052,-15.0,15
66053,-18.0,18
66054,-9.0,10
66055,-15.0,15
66056,-15.0,15
66057,-9.0,6
66058,-19.0,19
66059,-21.0,21
66060,-15.0,15
66061,-9.0,9
66062,-9.0,5
66063,-12.0,12
66064,-14.0,14
66065,-15.0,15
66066,-13.0,13
66067,-18.0,18
66068,-9.0,7
66069,-14.0,14
66070,-13.0,13
66071,-14.0,14
66072,-17.0,17
66073,-12.0,12
66074,-9.0,4
66075,-9.0,13
66076,-14.0,14
66077,-9.0,19
66078,-9.0,9
66079,-44.0,44
66080,-17.0,17
66081,-13.0,13
66082,-13.0,13
66083,-9.0,7
66084,-13.0,13
66085,-18.0,18
66086,-12.0,12
66087,-19.0,19
66088,-15.0,15
66089,-12.0,12
66090,-17.0,17
66091,-17.0,17
66092,-9.0,7
66093,-18.0,14
66094,-9.0,8
66095,-15.0,15
66096,-29.0,29
66097,-27.0,27
66098,-15.0,15
66099,-13.0,13
66100,-12.0,12
66101,-19.0,19
66102,-15.0,15
66103,-14.0,14
66104,-9.0,9
66105,-18.0,18
66106,-9.0,7
66107,-9.0,5
66108,-12.0,12
66109,-15.0,15
66110,-9.0,10
66111,-13.0,13
66112,-9.0,9
66113,-12.0,12
66114,-13.0,13
66115,-10.0,14
66116,-16.0,16
66117,-13.0,13
66118,-9.0,12
66119,-13.0,13
66120,-9.0,8
66121,-14.0,14
66122,-14.0,14
66123,-9.0,8
66124,-15.0,15
66125,-14.0,14
66126,-9.0,8
66127,-9.0,11
66128,-9.0,6
66129,-12.0,12
66130,-9.0,6
66131,-14.0,14
66132,-9.0,10
66133,-14.0,14
66134,-12.0,12
66135,-9.0,9
66136,-9.0,8
66137,-14.0,14
66138,-15.0,15
66139,-15.0,15
66140,-14.0,14
66141,-9.0,10
66142,-15.0,15
66143,-15.0,15
66144,-17.0,17
66145,-14.0,14
66146,-9.0,18
66147,-21.0,21
66148,-13.0,13
66149,-13.0,13
66150,-15.0,15
66151,-13.0,13
66152,-9.0,10
66153,-15.0,15
66154,-22.0,22
66155,-17.0,17
66156,-15.0,15
66157,-9.0,7
66158,-9.0,13
66159,-15.0,15
66160,-28.0,28
66161,-9.0,12
66162,-16.0,16
66163,-13.0,13
66164,-13.0,13
66165,-9.0,9
66166,-17.0,17
66167,-20.0,20
66168,-16.0,16
66169,-14.0,14
66170,-16.0,16
66171,-12.0,12
66172,-15.0,15
66173,-9.0,7
66174,-14.0,14
66175,-9.0,8
66176,-9.0,12
66177,-12.0,12
66178,-18.0,18
66179,-12.0,12
66180,-15.0,15
66181,-9.0,6
66182,-9.0,9
66183,-13.0,13
66184,-15.0,15
66185,-15.0,15
66186,-9.0,5
66187,-9.0,11
66188,-12.0,12
66189,-9.0,10
66190,-12.0,12
66191,-13.0,13
66192,-9.0,13
66193,-13.0,13
66194,-14.0,14
66195,-9.0,9
66196,-12.0,12
66197,-18.0,18
66198,-17.0,17
66199,-15.0,15
66200,-15.0,15
66201,-13.0,13
66202,-12.0,12
66203,-14.0,14
66204,-14.0,14
66205,-17.0,17
66206,-12.0,12
66207,-21.0,18
66208,-12.0,15
66209,-15.0,15
66210,-13.0,13
66211,-22.0,22
66212,-15.0,15
66213,-15.0,15
66214,-17.0,17
66215,-15.0,15
66216,-12.0,12
66217,-14.0,14
66218,-9.0,14
66219,-16.0,16
66220,-14.0,14
66221,-13.0,13
66222,-9.0,5
66223,-15.0,15
66224,-12.0,12
66225,-15.0,15
66226,-16.0,16
66227,-9.0,11
66228,-16.0,16
66229,-9.0,15
66230,-9.0,8
66231,-9.0,6
66232,-19.0,19
66233,-15.0,15
66234,-14.0,14
66235,-14.0,14
66236,-13.0,13
66237,-12.0,12
66238,-14.0,14
66239,-9.0,27
66240,-13.0,13
66241,-13.0,13
66242,-9.0,11
66243,-14.0,14
66244,-13.0,13
66245,-13.0,13
66246,-9.0,6
66247,-17.0,17
66248,-9.0,7
66249,-15.0,15
66250,-9.0,7
66251,-14.0,14
66252,-13.0,13
66253,-9.0,8
66254,-13.0,13
66255,-48.0,48
66256,-14.0,14
66257,-17.0,17
66258,-24.0,24
66259,-17.0,17
66260,-20.0,20
66261,-15.0,15
66262,-17.0,17
66263,-15.0,15
66264,-9.0,11
66265,-17.0,17
66266,-15.0,15
66267,-9.0,8
66268,-12.0,12
66269,-9.0,7
66270,-14.0,14
66271,-18.0,18
66272,-9.0,11
66273,-13.0,13
66274,-12.0,12
66275,-9.0,12
66276,-15.0,15
66277,-9.0,12
66278,-14.0,14
66279,-9.0,9
66280,-15.0,15
66281,-15.0,15
66282,-15.0,15
66283,-13.0,13
66284,-9.0,7
66285,-14.0,14
66286,-9.0,10
66287,-15.0,15
66288,-16.0,16
66289,-13.0,13
66290,-13.0,13
66291,-13.0,13
66292,-14.0,14
66293,-17.0,17
66294,-14.0,14
66295,-17.0,17
66296,-9.0,13
66297,-17.0,17
66298,-18.0,18
66299,-12.0,12
66300,-9.0,6
66301,-13.0,13
66302,-9.0,6
66303,-17.0,17
66304,-9.0,10
66305,-24.0,24
66306,-15.0,15
66307,-12.0,12
66308,-9.0,11
66309,-12.0,12
66310,-14.0,14
66311,-12.0,12
66312,-12.0,12
66313,-14.0,14
66314,-13.0,13
66315,-16.0,16
66316,-14.0,14
66317,-9.0,37
66318,-9.0,11
66319,-20.0,20
66320,-9.0,9
66321,-14.0,14
66322,-9.0,5
66323,-9.0,12
66324,-15.0,15
66325,-9.0,8
66326,-22.0,22
66327,-17.0,14
66328,-14.0,14
66329,-9.0,9
66330,-15.0,15
66331,-9.0,5
66332,-9.0,7
66333,-33.0,33
66334,-12.0,12
66335,-23.0,23
66336,-13.0,13
66337,-14.0,14
66338,-9.0,13
66339,-9.0,8
66340,-14.0,14
66341,-12.0,12
66342,-15.0,15
66343,-9.0,7
66344,-14.0,14
66345,-13.0,13
66346,-14.0,14
66347,-13.0,13
66348,-16.0,16
66349,-12.0,12
66350,-13.0,13
66351,-20.0,20
66352,-9.0,6
66353,-14.0,14
66354,-9.0,4
66355,-9.0,8
66356,-17.0,17
66357,-13.0,13
66358,-12.0,12
66359,-13.0,13
66360,-15.0,15
66361,-13.0,13
66362,-13.0,13
66363,-9.0,8
66364,-13.0,13
66365,-17.0,17
66366,-14.0,14
66367,-9.0,5
66368,-13.0,13
66369,-26.0,26
66370,-18.0,18
66371,-9.0,10
66372,-15.0,15
66373,-13.0,13
66374,-9.0,8
66375,-13.0,13
66376,-14.0,14
66377,-16.0,16
66378,-16.0,16
66379,-13.0,13
66380,-9.0,8
66381,-9.0,12
66382,-19.0,19
66383,-10.0,14
66384,-14.0,14
66385,-13.0,13
66386,-12.0,12
66387,-9.0,11
66388,-13.0,13
66389,-13.0,13
66390,-14.0,14
66391,-14.0,14
66392,-18.0,18
66393,-14.0,14
66394,-19.0,19
66395,-9.0,10
66396,-13.0,13
66397,-15.0,15
66398,-16.0,16
66399,-9.0,11
66400,-9.0,8
66401,-13.0,13
66402,-9.0,6
66403,-13.0,13
66404,-14.0,14
66405,-15.0,15
66406,-9.0,11
66407,-9.0,6
66408,-9.0,14
66409,-9.0,13
66410,-13.0,13
66411,-10.0,14
66412,-14.0,14
66413,-9.0,8
66414,-14.0,14
66415,-9.0,7
66416,-12.0,12
66417,-18.0,18
66418,-21.0,21
66419,-16.0,16
66420,-17.0,17
66421,-15.0,15
66422,-15.0,15
66423,-12.0,12
66424,-16.0,16
66425,-9.0,6
66426,-14.0,14
66427,-9.0,14
66428,-15.0,15
66429,-15.0,15
66430,-13.0,13
66431,-19.0,19
66432,-12.0,12
66433,-9.0,7
66434,-13.0,13
66435,-12.0,15
66436,-12.0,12
66437,-21.0,21
66438,-17.0,17
66439,-12.0,12
66440,-12.0,12
66441,-16.0,16
66442,-9.0,14
66443,-14.0,14
66444,-16.0,16
66445,-9.0,12
66446,-14.0,14
66447,-14.0,14
66448,-12.0,12
66449,-9.0,7
66450,-15.0,15
66451,-17.0,17
66452,-19.0,19
66453,-9.0,9
66454,-9.0,7
66455,-14.0,14
66456,-14.0,14
66457,-13.0,13
66458,-19.0,19
66459,-17.0,17
66460,-18.0,18
66461,-9.0,12
66462,-13.0,13
66463,-12.0,12
66464,-12.0,12
66465,-14.0,14
66466,-17.0,17
66467,-14.0,14
66468,-15.0,15
66469,-12.0,12
66470,-9.0,10
66471,-17.0,17
66472,-12.0,12
66473,-9.0,13
66474,-14.0,14
66475,-9.0,10
66476,-15.0,15
66477,-13.0,13
66478,-12.0,12
66479,-9.0,10
66480,-24.0,16
66481,-16.0,16
66482,-9.0,7
66483,-14.0,14
66484,-16.0,16
66485,-13.0,13
66486,-15.0,15
66487,-15.0,15
66488,-9.0,8
66489,-12.0,12
66490,-21.0,17
66491,-12.0,12
66492,-14.0,14
66493,-9.0,8
66494,-13.0,13
66495,-13.0,13
66496,-12.0,12
66497,-12.0,12
66498,-9.0,6
66499,-15.0,15
66500,-12.0,12
66501,-15.0,15
66502,-14.0,14
66503,-9.0,10
66504,-15.0,15
66505,-14.0,14
66506,-13.0,13
66507,-15.0,15
66508,-13.0,13
66509,-12.0,12
66510,-12.0,12
66511,-18.0,18
66512,-13.0,13
66513,-14.0,14
66514,-19.0,19
66515,-17.0,17
66516,-9.0,7
66517,-9.0,8
66518,-9.0,10
66519,-15.0,15
66520,-9.0,13
66521,-13.0,13
66522,-15.0,15
66523,-9.0,9
66524,-13.0,13
66525,-13.0,13
66526,-9.0,7
66527,-13.0,13
66528,-16.0,16
66529,-9.0,10
66530,-9.0,8
66531,-13.0,13
66532,-9.0,10
66533,-17.0,17
66534,-16.0,16
66535,-20.0,20
66536,-13.0,13
66537,-13.0,13
66538,-13.0,13
66539,-33.0,33
66540,-20.0,17
66541,-9.0,14
66542,-12.0,12
66543,-9.0,17
66544,-12.0,12
66545,-13.0,13
66546,-9.0,8
66547,-9.0,11
66548,-9.0,6
66549,-14.0,14
66550,-9.0,8
66551,-13.0,13
66552,-19.0,19
66553,-16.0,16
66554,-12.0,12
66555,-15.0,15
66556,-9.0,9
66557,-9.0,13
66558,-18.0,18
66559,-9.0,10
66560,-12.0,12
66561,-14.0,14
66562,-16.0,16
66563,-12.0,12
66564,-13.0,13
66565,-13.0,13
66566,-12.0,12
66567,-9.0,8
66568,-9.0,14
66569,-24.0,24
66570,-17.0,17
66571,-14.0,14
66572,-9.0,6
66573,-16.0,16
66574,-16.0,16
66575,-9.0,11
66576,-14.0,14
66577,-9.0,7
66578,-13.0,13
66579,-9.0,7
66580,-12.0,12
66581,-18.0,18
66582,-15.0,15
66583,-9.0,6
66584,-9.0,7
66585,-13.0,13
66586,-15.0,15
66587,-15.0,15
66588,-14.0,14
66589,-14.0,14
66590,-12.0,16
66591,-14.0,14
66592,-16.0,16
66593,-13.0,13
66594,-13.0,13
66595,-9.0,6
66596,-13.0,13
66597,-13.0,13
66598,-16.0,16
66599,-9.0,6
66600,-9.0,9
66601,-14.0,14
66602,-14.0,14
66603,-16.0,16
66604,-14.0,14
66605,-9.0,14
66606,-18.0,18
66607,-9.0,12
66608,-16.0,16
66609,-15.0,15
66610,-17.0,17
66611,-14.0,14
66612,-9.0,7
66613,-14.0,14
66614,-13.0,13
66615,-9.0,11
66616,-15.0,15
66617,-15.0,15
66618,-14.0,14
66619,-16.0,16
66620,-20.0,20
66621,-9.0,8
66622,-15.0,15
66623,-9.0,7
66624,-13.0,13
66625,-14.0,14
66626,-9.0,12
66627,-12.0,12
66628,-9.0,7
66629,-9.0,6
66630,-13.0,13
66631,-16.0,16
66632,-13.0,13
66633,-9.0,9
66634,-17.0,17
66635,-10.0,14
66636,-20.0,20
66637,-17.0,17
66638,-9.0,8
66639,-14.0,14
66640,-16.0,16
66641,-15.0,15
66642,-18.0,18
66643,-15.0,15
66644,-19.0,19
66645,-29.0,29
66646,-13.0,13
66647,-12.0,12
66648,-9.0,7
66649,-9.0,11
66650,-9.0,13
66651,-16.0,16
66652,-14.0,14
66653,-16.0,16
66654,-16.0,16
66655,-18.0,18
66656,-23.0,23
66657,-16.0,16
66658,-12.0,12
66659,-14.0,14
66660,-16.0,16
66661,-14.0,14
66662,-14.0,14
66663,-13.0,13
66664,-14.0,14
66665,-16.0,16
66666,-12.0,12
66667,-13.0,13
66668,-13.0,13
66669,-15.0,15
66670,-17.0,17
66671,-9.0,8
66672,-12.0,12
66673,-13.0,13
66674,-13.0,13
66675,-15.0,15
66676,-17.0,17
66677,-15.0,15
66678,-14.0,14
66679,-9.0,18
66680,-11.0,16
66681,-9.0,11
66682,-14.0,14
66683,-9.0,5
66684,-14.0,14
66685,-12.0,12
66686,-9.0,8
66687,-13.0,13
66688,-16.0,16
66689,-15.0,15
66690,-20.0,20
66691,-15.0,15
66692,-13.0,13
66693,-9.0,9
66694,-14.0,14
66695,-13.0,13
66696,-14.0,14
66697,-12.0,12
66698,-12.0,12
66699,-13.0,13
66700,-9.0,11
66701,-13.0,13
66702,-13.0,13
66703,-15.0,15
66704,-15.0,15
66705,-12.0,12
66706,-11.0,12
66707,-15.0,15
66708,-14.0,14
66709,-17.0,17
66710,-14.0,14
66711,-9.0,9
66712,-9.0,9
66713,-9.0,13
66714,-12.0,12
66715,-17.0,17
66716,-14.0,14
66717,-16.0,16
66718,-12.0,12
66719,-9.0,9
66720,-9.0,9
66721,-13.0,13
66722,-13.0,13
66723,-14.0,14
66724,-13.0,13
66725,-23.0,18
66726,-9.0,9
66727,-13.0,13
66728,-21.0,21
66729,-13.0,13
66730,-9.0,8
66731,-18.0,18
66732,-14.0,14
66733,-18.0,18
66734,-9.0,9
66735,-12.0,12
66736,-14.0,14
66737,-16.0,16
66738,-25.0,25
66739,-9.0,6
66740,-9.0,9
66741,-9.0,6
66742,-14.0,14
66743,-12.0,12
66744,-21.0,21
66745,-17.0,17
66746,-9.0,8
66747,-9.0,5
66748,-13.0,13
66749,-15.0,15
66750,-15.0,15
66751,-13.0,13
66752,-13.0,13
66753,-23.0,23
66754,-13.0,13
66755,-14.0,14
66756,-14.0,14
66757,-13.0,13
66758,-9.0,7
66759,-15.0,15
66760,-12.0,12
66761,-9.0,13
66762,-15.0,15
66763,-13.0,13
66764,-9.0,7
66765,-15.0,15
66766,-9.0,6
66767,-13.0,13
66768,-15.0,15
66769,-13.0,13
66770,-9.0,10
66771,-14.0,14
66772,-14.0,14
66773,-13.0,13
66774,-15.0,15
66775,-9.0,15
66776,-14.0,14
66777,-9.0,9
66778,-12.0,12
66779,-22.0,22
66780,-18.0,18
66781,-9.0,17
66782,-13.0,13
66783,-14.0,14
66784,-9.0,8
66785,-14.0,14
66786,-12.0,12
66787,-9.0,10
66788,-9.0,9
66789,-13.0,13
66790,-22.0,22
66791,-13.0,13
66792,-15.0,15
66793,-13.0,13
66794,-9.0,5
66795,-17.0,17
66796,-14.0,14
66797,-14.0,14
66798,-13.0,13
66799,-14.0,14
66800,-9.0,8
66801,-15.0,15
66802,-13.0,13
66803,-12.0,12
66804,-9.0,12
66805,-9.0,6
66806,-13.0,13
66807,-16.0,16
66808,-14.0,14
66809,-15.0,15
66810,-9.0,11
66811,-12.0,12
66812,-18.0,18
66813,-18.0,18
66814,-13.0,13
66815,-14.0,14
66816,-18.0,15
66817,-9.0,8
66818,-9.0,8
66819,-16.0,16
66820,-9.0,22
66821,-12.0,12
66822,-9.0,11
66823,-13.0,13
66824,-12.0,12
66825,-10.0,13
66826,-16.0,16
66827,-13.0,13
66828,-9.0,7
66829,-17.0,17
66830,-17.0,17
66831,-21.0,21
66832,-9.0,6
66833,-9.0,7
66834,-10.0,16
66835,-14.0,14
66836,-9.0,10
66837,-25.0,25
66838,-13.0,13
66839,-13.0,13
66840,-18.0,14
66841,-9.0,7
66842,-19.0,19
66843,-13.0,13
66844,-14.0,14
66845,-14.0,14
66846,-17.0,17
66847,-13.0,13
66848,-13.0,13
66849,-20.0,20
66850,-20.0,20
66851,-13.0,13
66852,-9.0,5
66853,-9.0,4
66854,-17.0,17
66855,-9.0,6
66856,-9.0,6
66857,-15.0,15
66858,-17.0,17
66859,-15.0,15
66860,-15.0,15
66861,-9.0,11
66862,-11.0,15
66863,-15.0,15
66864,-9.0,10
66865,-15.0,15
66866,-14.0,14
66867,-13.0,13
66868,-9.0,4
66869,-12.0,12
66870,-9.0,10
66871,-20.0,16
66872,-12.0,12
66873,-14.0,14
66874,-9.0,6
66875,-14.0,14
66876,-13.0,13
66877,-9.0,10
66878,-14.0,14
66879,-18.0,18
66880,-11.0,14
66881,-15.0,15
66882,-15.0,15
66883,-15.0,15
66884,-17.0,17
66885,-9.0,6
66886,-15.0,15
66887,-14.0,14
66888,-13.0,13
66889,-12.0,12
66890,-17.0,17
66891,-14.0,14
66892,-16.0,16
66893,-9.0,12
66894,-16.0,16
66895,-14.0,14
66896,-15.0,15
66897,-13.0,13
66898,-9.0,10
66899,-9.0,9
66900,-17.0,17
66901,-9.0,8
66902,-23.0,23
66903,-13.0,13
66904,-12.0,12
66905,-14.0,14
66906,-9.0,7
66907,-15.0,15
66908,-9.0,10
66909,-16.0,16
66910,-9.0,10
66911,-15.0,15
66912,-14.0,14
66913,-15.0,15
66914,-17.0,17
66915,-14.0,14
66916,-18.0,18
66917,-18.0,15
66918,-14.0,14
66919,-9.0,6
66920,-13.0,13
66921,-9.0,13
66922,-14.0,14
66923,-19.0,19
66924,-15.0,15
66925,-13.0,13
66926,-15.0,15
66927,-9.0,13
66928,-14.0,14
66929,-9.0,9
66930,-9.0,12
